province,city,year,month,price
广州,广州,2011,12,14762
广州,广州,2011,11,14677
广州,广州,2011,10,14521
广州,广州,2011,09,14547
广州,广州,2011,08,14654
广州,广州,2011,07,14855
广州,广州,2011,06,14938
广州,广州,2011,05,14977
广州,广州,2011,04,14998
广州,广州,2011,03,14680
广州,广州,2011,02,14114
广州,广州,2011,01,13535
广州,广州,2010,12,12944
广州,广州,2010,11,12413
广州,广州,2010,10,12062
广州,广州,2010,09,11505
广州,广州,2010,08,10878
广州,广州,2010,07,10622
广州,广州,2010,06,10787
广州,广州,2010,05,10610
广州,广州,2010,04,10351
广州,广州,2010,03,10000
广州,广州,2010,02,10000
广州,广州,2010,01,9873
广州,广州,2012,12,16555
广州,广州,2012,11,16207
广州,广州,2012,10,15886
广州,广州,2012,09,15754
广州,广州,2012,08,15467
广州,广州,2012,07,15246
广州,广州,2012,06,15152
广州,广州,2012,05,15148
广州,广州,2012,04,15203
广州,广州,2012,03,15215
广州,广州,2012,02,15194
广州,广州,2012,01,14993
广州,广州,2013,12,19208
广州,广州,2013,11,19589
广州,广州,2013,10,19445
广州,广州,2013,09,19011
广州,广州,2013,08,18293
广州,广州,2013,07,17759
广州,广州,2013,06,17515
广州,广州,2013,05,17304
广州,广州,2013,04,17651
广州,广州,2013,03,17665
广州,广州,2013,02,17423
广州,广州,2013,01,17003
广州,从化,2013,12,10187
广州,从化,2013,11,10395
广州,从化,2013,10,10574
广州,从化,2013,09,15698
广州,从化,2013,08,11756
广州,从化,2013,07,11009
广州,从化,2013,06,10819
广州,从化,2013,05,10864
广州,从化,2013,04,11480
广州,从化,2013,03,11390
广州,从化,2013,02,11408
广州,从化,2013,01,11406
广州,南沙,2013,12,10939
广州,南沙,2013,11,10784
广州,南沙,2013,10,10466
广州,南沙,2013,09,10237
广州,南沙,2013,08,9813
广州,南沙,2013,07,9623
广州,南沙,2013,06,10264
广州,南沙,2013,05,10608
广州,南沙,2013,04,11014
广州,南沙,2013,03,11057
广州,南沙,2013,02,10309
广州,南沙,2013,01,9873
广州,增城,2013,12,10444
广州,增城,2013,11,10416
广州,增城,2013,10,10414
广州,增城,2013,09,10047
广州,增城,2013,08,9412
广州,增城,2013,07,8863
广州,增城,2013,06,8618
广州,增城,2013,05,9102
广州,增城,2013,04,8953
广州,增城,2013,03,8778
广州,增城,2013,02,8470
广州,增城,2013,01,8188
广州,荔湾,2013,12,19386
广州,荔湾,2013,11,19325
广州,荔湾,2013,10,18747
广州,荔湾,2013,09,17715
广州,荔湾,2013,08,16955
广州,荔湾,2013,07,16656
广州,荔湾,2013,06,16159
广州,荔湾,2013,05,16165
广州,荔湾,2013,04,16780
广州,荔湾,2013,03,17023
广州,荔湾,2013,02,16815
广州,荔湾,2013,01,16674
广州,黄埔,2013,12,15769
广州,黄埔,2013,11,15679
广州,黄埔,2013,10,15614
广州,黄埔,2013,09,15188
广州,黄埔,2013,08,14816
广州,黄埔,2013,07,14950
广州,黄埔,2013,06,14876
广州,黄埔,2013,05,13651
广州,黄埔,2013,04,13092
广州,黄埔,2013,03,12595
广州,黄埔,2013,02,12171
广州,黄埔,2013,01,11863
广州,花都,2013,12,8329
广州,花都,2013,11,8244
广州,花都,2013,10,8277
广州,花都,2013,09,8206
广州,花都,2013,08,8133
广州,花都,2013,07,8157
广州,花都,2013,06,8139
广州,花都,2013,05,7957
广州,花都,2013,04,7797
广州,花都,2013,03,7458
广州,花都,2013,02,7250
广州,花都,2013,01,7077
广州,越秀,2013,12,28630
广州,越秀,2013,11,27860
广州,越秀,2013,10,27648
广州,越秀,2013,09,26561
广州,越秀,2013,08,26382
广州,越秀,2013,07,26078
广州,越秀,2013,06,26386
广州,越秀,2013,05,26225
广州,越秀,2013,04,24338
广州,越秀,2013,03,23582
广州,越秀,2013,02,23160
广州,越秀,2013,01,22875
广州,海珠,2013,12,24522
广州,海珠,2013,11,24449
广州,海珠,2013,10,24277
广州,海珠,2013,09,23756
广州,海珠,2013,08,22988
广州,海珠,2013,07,22461
广州,海珠,2013,06,21784
广州,海珠,2013,05,21122
广州,海珠,2013,04,20389
广州,海珠,2013,03,19904
广州,海珠,2013,02,19411
广州,海珠,2013,01,18945
广州,白云,2013,12,17515
广州,白云,2013,11,17501
广州,白云,2013,10,17321
广州,白云,2013,09,17161
广州,白云,2013,08,16885
广州,白云,2013,07,16434
广州,白云,2013,06,15769
广州,白云,2013,05,15437
广州,白云,2013,04,15070
广州,白云,2013,03,14447
广州,白云,2013,02,14007
广州,白云,2013,01,13591
广州,番禺,2013,12,14537
广州,番禺,2013,11,14590
广州,番禺,2013,10,14523
广州,番禺,2013,09,14585
广州,番禺,2013,08,14130
广州,番禺,2013,07,13949
广州,番禺,2013,06,13482
广州,番禺,2013,05,13100
广州,番禺,2013,04,12907
广州,番禺,2013,03,12713
广州,番禺,2013,02,12310
广州,番禺,2013,01,11941
广州,天河,2013,12,25143
广州,天河,2013,11,24886
广州,天河,2013,10,24313
广州,天河,2013,09,24226
广州,天河,2013,08,23972
广州,天河,2013,07,23715
广州,天河,2013,06,23421
广州,天河,2013,05,22598
广州,天河,2013,04,22252
广州,天河,2013,03,21778
广州,天河,2013,02,20934
广州,天河,2013,01,20570
广州,从化,2012,12,11134
广州,从化,2012,11,9425
广州,从化,2012,10,10287
广州,从化,2012,09,10619
广州,从化,2012,08,10625
广州,从化,2012,07,10641
广州,从化,2012,06,10599
广州,从化,2012,05,10579
广州,从化,2012,04,10314
广州,从化,2012,03,10297
广州,从化,2012,02,10289
广州,从化,2012,01,9408
广州,南沙,2012,12,8986
广州,南沙,2012,11,8592
广州,南沙,2012,10,8321
广州,南沙,2012,09,8175
广州,南沙,2012,08,7944
广州,南沙,2012,07,7839
广州,南沙,2012,06,7840
广州,南沙,2012,05,7706
广州,南沙,2012,04,7735
广州,南沙,2012,03,7584
广州,南沙,2012,02,8248
广州,南沙,2012,01,8573
广州,增城,2012,12,7751
广州,增城,2012,11,7582
广州,增城,2012,10,7507
广州,增城,2012,09,7421
广州,增城,2012,08,7005
广州,增城,2012,07,7240
广州,增城,2012,06,7298
广州,增城,2012,05,7542
广州,增城,2012,04,7468
广州,增城,2012,03,7347
广州,增城,2012,02,7386
广州,增城,2012,01,7543
广州,荔湾,2012,12,16290
广州,荔湾,2012,11,16161
广州,荔湾,2012,10,15989
广州,荔湾,2012,09,15760
广州,荔湾,2012,08,15448
广州,荔湾,2012,07,15394
广州,荔湾,2012,06,15158
广州,荔湾,2012,05,15126
广州,荔湾,2012,04,15252
广州,荔湾,2012,03,15426
广州,荔湾,2012,02,15241
广州,荔湾,2012,01,15285
广州,黄埔,2012,12,11815
广州,黄埔,2012,11,11744
广州,黄埔,2012,10,11584
广州,黄埔,2012,09,11479
广州,黄埔,2012,08,11399
广州,黄埔,2012,07,11447
广州,黄埔,2012,06,11283
广州,黄埔,2012,05,11043
广州,黄埔,2012,04,11039
广州,黄埔,2012,03,11070
广州,黄埔,2012,02,11678
广州,黄埔,2012,01,11840
广州,花都,2012,12,6984
广州,花都,2012,11,6925
广州,花都,2012,10,6866
广州,花都,2012,09,6864
广州,花都,2012,08,6932
广州,花都,2012,07,6848
广州,花都,2012,06,6775
广州,花都,2012,05,6864
广州,花都,2012,04,6992
广州,花都,2012,03,7076
广州,花都,2012,02,6880
广州,花都,2012,01,6780
广州,越秀,2012,12,22441
广州,越秀,2012,11,22103
广州,越秀,2012,10,22014
广州,越秀,2012,09,21541
广州,越秀,2012,08,21352
广州,越秀,2012,07,21355
广州,越秀,2012,06,21133
广州,越秀,2012,05,20794
广州,越秀,2012,04,20527
广州,越秀,2012,03,20658
广州,越秀,2012,02,21291
广州,越秀,2012,01,21111
广州,海珠,2012,12,18795
广州,海珠,2012,11,18588
广州,海珠,2012,10,18484
广州,海珠,2012,09,18438
广州,海珠,2012,08,18139
广州,海珠,2012,07,17941
广州,海珠,2012,06,17841
广州,海珠,2012,05,17806
广州,海珠,2012,04,17749
广州,海珠,2012,03,18014
广州,海珠,2012,02,18135
广州,海珠,2012,01,18219
广州,白云,2012,12,13559
广州,白云,2012,11,13450
广州,白云,2012,10,13359
广州,白云,2012,09,13147
广州,白云,2012,08,13027
广州,白云,2012,07,12830
广州,白云,2012,06,12868
广州,白云,2012,05,12745
广州,白云,2012,04,12616
广州,白云,2012,03,12607
广州,白云,2012,02,12937
广州,白云,2012,01,13004
广州,番禺,2012,12,11846
广州,番禺,2012,11,11668
广州,番禺,2012,10,11543
广州,番禺,2012,09,11428
广州,番禺,2012,08,11575
广州,番禺,2012,07,11489
广州,番禺,2012,06,11468
广州,番禺,2012,05,11532
广州,番禺,2012,04,11651
广州,番禺,2012,03,11434
广州,番禺,2012,02,11319
广州,番禺,2012,01,11348
广州,天河,2012,12,20145
广州,天河,2012,11,19726
广州,天河,2012,10,19540
广州,天河,2012,09,19378
广州,天河,2012,08,19189
广州,天河,2012,07,18604
广州,天河,2012,06,18234
广州,天河,2012,05,18076
广州,天河,2012,04,18176
广州,天河,2012,03,18392
广州,天河,2012,02,18841
广州,天河,2012,01,18473
广州,从化,2010,12,9972
广州,从化,2010,11,9828
广州,从化,2010,10,9615
广州,从化,2010,09,9790
广州,从化,2010,08,9634
广州,从化,2010,07,9235
广州,从化,2010,06,9443
广州,从化,2010,05,9308
广州,从化,2010,04,9304
广州,从化,2010,03,9043
广州,从化,2010,02,8972
广州,从化,2010,01,8885
广州,南沙,2010,12,9356
广州,南沙,2010,11,9275
广州,南沙,2010,10,9327
广州,南沙,2010,09,8916
广州,南沙,2010,08,7895
广州,南沙,2010,07,7719
广州,南沙,2010,06,8690
广州,南沙,2010,05,8581
广州,南沙,2010,04,7807
广州,南沙,2010,03,7494
广州,南沙,2010,02,7757
广州,南沙,2010,01,7659
广州,增城,2010,12,8395
广州,增城,2010,11,8162
广州,增城,2010,10,7648
广州,增城,2010,09,7587
广州,增城,2010,08,7943
广州,增城,2010,07,8985
广州,增城,2010,06,9404
广州,增城,2010,05,8607
广州,增城,2010,04,8325
广州,增城,2010,03,8094
广州,增城,2010,02,6909
广州,增城,2010,01,6495
广州,荔湾,2010,12,12515
广州,荔湾,2010,11,12228
广州,荔湾,2010,10,11596
广州,荔湾,2010,09,10878
广州,荔湾,2010,08,10580
广州,荔湾,2010,07,10485
广州,荔湾,2010,06,10473
广州,荔湾,2010,05,10552
广州,荔湾,2010,04,10511
广州,荔湾,2010,03,10652
广州,荔湾,2010,02,12113
广州,荔湾,2010,01,10601
广州,黄埔,2010,12,8975
广州,黄埔,2010,11,8700
广州,黄埔,2010,10,8262
广州,黄埔,2010,09,8052
广州,黄埔,2010,08,7974
广州,黄埔,2010,07,7886
广州,黄埔,2010,06,7808
广州,黄埔,2010,05,7686
广州,黄埔,2010,04,7554
广州,黄埔,2010,03,7601
广州,黄埔,2010,02,8483
广州,黄埔,2010,01,5899
广州,花都,2010,12,6565
广州,花都,2010,11,6565
广州,花都,2010,10,6268
广州,花都,2010,09,6112
广州,花都,2010,08,5787
广州,花都,2010,07,5775
广州,花都,2010,06,5816
广州,花都,2010,05,5810
广州,花都,2010,04,5862
广州,花都,2010,03,5613
广州,花都,2010,02,5602
广州,花都,2010,01,5486
广州,越秀,2010,12,16077
广州,越秀,2010,11,15280
广州,越秀,2010,10,15214
广州,越秀,2010,09,15064
广州,越秀,2010,08,14889
广州,越秀,2010,07,14153
广州,越秀,2010,06,13482
广州,越秀,2010,05,13179
广州,越秀,2010,04,13147
广州,越秀,2010,03,13689
广州,越秀,2010,02,13358
广州,越秀,2010,01,13292
广州,海珠,2010,12,15331
广州,海珠,2010,11,14973
广州,海珠,2010,10,14654
广州,海珠,2010,09,14234
广州,海珠,2010,08,13704
广州,海珠,2010,07,13512
广州,海珠,2010,06,13380
广州,海珠,2010,05,13479
广州,海珠,2010,04,13493
广州,海珠,2010,03,12764
广州,海珠,2010,02,13017
广州,海珠,2010,01,12878
广州,白云,2010,12,10703
广州,白云,2010,11,10335
广州,白云,2010,10,10361
广州,白云,2010,09,10029
广州,白云,2010,08,10000
广州,白云,2010,07,9967
广州,白云,2010,06,9780
广州,白云,2010,05,9659
广州,白云,2010,04,9646
广州,白云,2010,03,9428
广州,白云,2010,02,9027
广州,白云,2010,01,8893
广州,番禺,2010,12,9960
广州,番禺,2010,11,9761
广州,番禺,2010,10,9574
广州,番禺,2010,09,9069
广州,番禺,2010,08,8938
广州,番禺,2010,07,8900
广州,番禺,2010,06,8846
广州,番禺,2010,05,8758
广州,番禺,2010,04,8530
广州,番禺,2010,03,8094
广州,番禺,2010,02,7962
广州,番禺,2010,01,8047
广州,天河,2010,12,15806
广州,天河,2010,11,15112
广州,天河,2010,10,15088
广州,天河,2010,09,14512
广州,天河,2010,08,13936
广州,天河,2010,07,13684
广州,天河,2010,06,12998
广州,天河,2010,05,13037
广州,天河,2010,04,13150
广州,天河,2010,03,12846
广州,天河,2010,02,12561
广州,天河,2010,01,12345
广州,从化,2011,12,8582
广州,从化,2011,11,8593
广州,从化,2011,10,8403
广州,从化,2011,09,7892
广州,从化,2011,08,8174
广州,从化,2011,07,9070
广州,从化,2011,06,9719
广州,从化,2011,05,10363
广州,从化,2011,04,10429
广州,从化,2011,03,10930
广州,从化,2011,02,12025
广州,从化,2011,01,9825
广州,南沙,2011,12,8573
广州,南沙,2011,11,8441
广州,南沙,2011,10,8296
广州,南沙,2011,09,8075
广州,南沙,2011,08,7834
广州,南沙,2011,07,8566
广州,南沙,2011,06,7356
广州,南沙,2011,05,8004
广州,南沙,2011,04,4922
广州,南沙,2011,03,8926
广州,南沙,2011,02,10375
广州,南沙,2011,01,9935
广州,增城,2011,12,7768
广州,增城,2011,11,7955
广州,增城,2011,10,8072
广州,增城,2011,09,8221
广州,增城,2011,08,8437
广州,增城,2011,07,8692
广州,增城,2011,06,9129
广州,增城,2011,05,9083
广州,增城,2011,04,9126
广州,增城,2011,03,9033
广州,增城,2011,02,8920
广州,增城,2011,01,8813
广州,荔湾,2011,12,15497
广州,荔湾,2011,11,15730
广州,荔湾,2011,10,15292
广州,荔湾,2011,09,14971
广州,荔湾,2011,08,15369
广州,荔湾,2011,07,15521
广州,荔湾,2011,06,14996
广州,荔湾,2011,05,14536
广州,荔湾,2011,04,14286
广州,荔湾,2011,03,14168
广州,荔湾,2011,02,13388
广州,荔湾,2011,01,12968
广州,黄埔,2011,12,11980
广州,黄埔,2011,11,11446
广州,黄埔,2011,10,11224
广州,黄埔,2011,09,11030
广州,黄埔,2011,08,11014
广州,黄埔,2011,07,10977
广州,黄埔,2011,06,10848
广州,黄埔,2011,05,10365
广州,黄埔,2011,04,10447
广州,黄埔,2011,03,9953
广州,黄埔,2011,02,9407
广州,黄埔,2011,01,9141
广州,花都,2011,12,6645
广州,花都,2011,11,6803
广州,花都,2011,10,6815
广州,花都,2011,09,6848
广州,花都,2011,08,6870
广州,花都,2011,07,6730
广州,花都,2011,06,6768
广州,花都,2011,05,6732
广州,花都,2011,04,6785
广州,花都,2011,03,6832
广州,花都,2011,02,6922
广州,花都,2011,01,6629
广州,越秀,2011,12,21114
广州,越秀,2011,11,21229
广州,越秀,2011,10,20608
广州,越秀,2011,09,20398
广州,越秀,2011,08,20090
广州,越秀,2011,07,19966
广州,越秀,2011,06,19932
广州,越秀,2011,05,19733
广州,越秀,2011,04,19874
广州,越秀,2011,03,19491
广州,越秀,2011,02,19034
广州,越秀,2011,01,17985
广州,海珠,2011,12,18163
广州,海珠,2011,11,18266
广州,海珠,2011,10,18196
广州,海珠,2011,09,18119
广州,海珠,2011,08,18038
广州,海珠,2011,07,17845
广州,海珠,2011,06,17612
广州,海珠,2011,05,17188
广州,海珠,2011,04,17264
广州,海珠,2011,03,16869
广州,海珠,2011,02,16351
广州,海珠,2011,01,15789
广州,白云,2011,12,13110
广州,白云,2011,11,13094
广州,白云,2011,10,13103
广州,白云,2011,09,13144
广州,白云,2011,08,13098
广州,白云,2011,07,13058
广州,白云,2011,06,12984
广州,白云,2011,05,12934
广州,白云,2011,04,12649
广州,白云,2011,03,12568
广州,白云,2011,02,12026
广州,白云,2011,01,11313
广州,番禺,2011,12,11412
广州,番禺,2011,11,11506
广州,番禺,2011,10,11574
广州,番禺,2011,09,11578
广州,番禺,2011,08,11603
广州,番禺,2011,07,11603
广州,番禺,2011,06,11468
广州,番禺,2011,05,11382
广州,番禺,2011,04,11210
广州,番禺,2011,03,10981
广州,番禺,2011,02,10550
广州,番禺,2011,01,10284
广州,天河,2011,12,18445
广州,天河,2011,11,18513
广州,天河,2011,10,18646
广州,天河,2011,09,18639
广州,天河,2011,08,18634
广州,天河,2011,07,18586
广州,天河,2011,06,18476
广州,天河,2011,05,18187
广州,天河,2011,04,17950
广州,天河,2011,03,17812
广州,天河,2011,02,17187
广州,天河,2011,01,16472
广州,广州,2014,12,18564
广州,广州,2014,11,18081
广州,广州,2014,10,17338
广州,广州,2014,09,17312
广州,广州,2014,08,17450
广州,广州,2014,07,17764
广州,广州,2014,06,18440
广州,广州,2014,05,18757
广州,广州,2014,04,19040
广州,广州,2014,03,19460
广州,广州,2014,02,18977
广州,广州,2014,01,18893
广州,广州,2015,12,20016
广州,广州,2015,11,19996
广州,广州,2015,10,19921
广州,广州,2015,09,19988
广州,广州,2015,08,19997
广州,广州,2015,07,20014
广州,广州,2015,06,19902
广州,广州,2015,05,19562
广州,广州,2015,04,19417
广州,广州,2015,03,19024
广州,广州,2015,02,18851
广州,广州,2015,01,18792
广州,广州,2016,12,22926
广州,广州,2016,11,22590
广州,广州,2016,10,22242
广州,广州,2016,09,21720
广州,广州,2016,08,21553
广州,广州,2016,07,21264
广州,广州,2016,06,21144
广州,广州,2016,05,21107
广州,广州,2016,04,21133
广州,广州,2016,03,20811
广州,广州,2016,02,20643
广州,广州,2016,01,20623
广州,南沙,2016,12,12948
广州,南沙,2016,11,12766
广州,南沙,2016,10,12321
广州,南沙,2016,09,11950
广州,南沙,2016,08,11881
广州,南沙,2016,07,11756
广州,南沙,2016,06,10908
广州,南沙,2016,05,10418
广州,南沙,2016,04,9995
广州,南沙,2016,03,9995
广州,南沙,2016,02,9830
广州,南沙,2016,01,9770
广州,广州周边,2016,12,8239
广州,广州周边,2016,11,7984
广州,广州周边,2016,10,7894
广州,广州周边,2016,08,7861
广州,从化,2016,12,9710
广州,从化,2016,11,9685
广州,从化,2016,10,9525
广州,从化,2016,09,8836
广州,从化,2016,08,9928
广州,从化,2016,07,9822
广州,从化,2016,06,8099
广州,从化,2016,05,7797
广州,从化,2016,04,8532
广州,从化,2016,03,7919
广州,从化,2016,02,7670
广州,从化,2016,01,7681
广州,增城,2016,12,11986
广州,增城,2016,11,11975
广州,增城,2016,10,10880
广州,增城,2016,09,10280
广州,增城,2016,08,9985
广州,增城,2016,07,9939
广州,增城,2016,06,10123
广州,增城,2016,05,10301
广州,增城,2016,04,9807
广州,增城,2016,03,9405
广州,增城,2016,02,9455
广州,增城,2016,01,9494
广州,荔湾,2016,12,20002
广州,荔湾,2016,11,19903
广州,荔湾,2016,10,19919
广州,荔湾,2016,09,19327
广州,荔湾,2016,08,19313
广州,荔湾,2016,07,19974
广州,荔湾,2016,06,20050
广州,荔湾,2016,05,20066
广州,荔湾,2016,04,20171
广州,荔湾,2016,03,20266
广州,荔湾,2016,02,20291
广州,荔湾,2016,01,20170
广州,黄埔,2016,12,17912
广州,黄埔,2016,11,17689
广州,黄埔,2016,10,17079
广州,黄埔,2016,09,16717
广州,黄埔,2016,08,16342
广州,黄埔,2016,07,15989
广州,黄埔,2016,06,15606
广州,黄埔,2016,05,15483
广州,黄埔,2016,04,15636
广州,黄埔,2016,03,15474
广州,黄埔,2016,02,15290
广州,黄埔,2016,01,15048
广州,花都,2016,12,9653
广州,花都,2016,11,9471
广州,花都,2016,10,9247
广州,花都,2016,09,9261
广州,花都,2016,08,9249
广州,花都,2016,07,9234
广州,花都,2016,06,9020
广州,花都,2016,05,8901
广州,花都,2016,04,8881
广州,花都,2016,03,9033
广州,花都,2016,02,9060
广州,花都,2016,01,8993
广州,越秀,2016,12,36864
广州,越秀,2016,11,35772
广州,越秀,2016,10,34588
广州,越秀,2016,09,33652
广州,越秀,2016,08,33089
广州,越秀,2016,07,32273
广州,越秀,2016,06,31790
广州,越秀,2016,05,31594
