province,city,year,month,price
广州,越秀,2016,04,30421
广州,越秀,2016,03,30375
广州,越秀,2016,02,30301
广州,越秀,2016,01,30166
广州,海珠,2016,12,28134
广州,海珠,2016,11,27666
广州,海珠,2016,10,26442
广州,海珠,2016,09,25965
广州,海珠,2016,08,25635
广州,海珠,2016,07,25525
广州,海珠,2016,06,25427
广州,海珠,2016,05,25128
广州,海珠,2016,04,24961
广州,海珠,2016,03,24631
广州,海珠,2016,02,24106
广州,海珠,2016,01,24215
广州,白云,2016,12,19063
广州,白云,2016,11,18595
广州,白云,2016,10,18457
广州,白云,2016,09,17769
广州,白云,2016,08,17993
广州,白云,2016,07,17835
广州,白云,2016,06,17655
广州,白云,2016,05,17689
广州,白云,2016,04,17785
广州,白云,2016,03,18023
广州,白云,2016,02,17824
广州,白云,2016,01,17477
广州,番禺,2016,12,16020
广州,番禺,2016,11,15838
广州,番禺,2016,10,15314
广州,番禺,2016,09,14997
广州,番禺,2016,08,14744
广州,番禺,2016,07,15017
广州,番禺,2016,06,15153
广州,番禺,2016,05,14885
广州,番禺,2016,04,14747
广州,番禺,2016,03,14472
广州,番禺,2016,02,14621
广州,番禺,2016,01,14473
广州,天河,2016,12,36221
广州,天河,2016,11,35743
广州,天河,2016,10,34543
广州,天河,2016,09,32213
广州,天河,2016,08,31506
广州,天河,2016,07,31085
广州,天河,2016,06,30494
广州,天河,2016,05,30109
广州,天河,2016,04,29713
广州,天河,2016,03,28767
广州,天河,2016,02,28725
广州,天河,2016,01,28535
广州,从化,2015,12,7357
广州,从化,2015,11,7679
广州,从化,2015,10,7365
广州,从化,2015,09,7540
广州,从化,2015,08,9870
广州,从化,2015,07,9316
广州,从化,2015,06,10786
广州,从化,2015,05,11868
广州,从化,2015,04,11730
广州,从化,2015,03,6708
广州,从化,2015,02,6708
广州,从化,2015,01,7185
广州,南沙,2015,12,9693
广州,南沙,2015,11,9989
广州,南沙,2015,10,10078
广州,南沙,2015,09,9937
广州,南沙,2015,08,9739
广州,南沙,2015,07,9697
广州,南沙,2015,06,9380
广州,南沙,2015,05,9351
广州,南沙,2015,04,9672
广州,南沙,2015,03,9769
广州,南沙,2015,02,10108
广州,南沙,2015,01,9676
广州,增城,2015,12,9470
广州,增城,2015,11,9635
广州,增城,2015,10,9571
广州,增城,2015,09,9768
广州,增城,2015,08,9670
广州,增城,2015,07,9776
广州,增城,2015,06,9697
广州,增城,2015,05,9670
广州,增城,2015,04,9664
广州,增城,2015,03,9650
广州,增城,2015,02,9564
广州,增城,2015,01,9535
广州,荔湾,2015,12,19802
广州,荔湾,2015,11,19886
广州,荔湾,2015,10,19707
广州,荔湾,2015,09,19943
广州,荔湾,2015,08,19818
广州,荔湾,2015,07,19485
广州,荔湾,2015,06,19219
广州,荔湾,2015,05,18242
广州,荔湾,2015,04,17322
广州,荔湾,2015,03,17287
广州,荔湾,2015,02,18041
广州,荔湾,2015,01,18146
广州,黄埔,2015,12,14819
广州,黄埔,2015,11,14735
广州,黄埔,2015,10,14650
广州,黄埔,2015,09,14703
广州,黄埔,2015,08,14988
广州,黄埔,2015,07,14900
广州,黄埔,2015,06,14694
广州,黄埔,2015,05,14736
广州,黄埔,2015,04,14619
广州,黄埔,2015,03,14316
广州,黄埔,2015,02,14515
广州,黄埔,2015,01,14322
广州,花都,2015,12,8993
广州,花都,2015,11,8950
广州,花都,2015,10,8806
广州,花都,2015,09,8749
广州,花都,2015,08,8688
广州,花都,2015,07,8563
广州,花都,2015,06,8663
广州,花都,2015,05,8741
广州,花都,2015,04,8830
广州,花都,2015,03,8806
广州,花都,2015,02,8587
广州,花都,2015,01,8624
广州,越秀,2015,12,29909
广州,越秀,2015,11,29405
广州,越秀,2015,10,29553
广州,越秀,2015,09,29697
广州,越秀,2015,08,29595
广州,越秀,2015,07,29604
广州,越秀,2015,06,29861
广州,越秀,2015,05,29993
广州,越秀,2015,04,29552
广州,越秀,2015,03,29531
广州,越秀,2015,02,29580
广州,越秀,2015,01,30029
广州,海珠,2015,12,23382
广州,海珠,2015,11,23413
广州,海珠,2015,10,23145
广州,海珠,2015,09,23373
广州,海珠,2015,08,23740
广州,海珠,2015,07,23843
广州,海珠,2015,06,23443
广州,海珠,2015,05,23552
广州,海珠,2015,04,23695
广州,海珠,2015,03,23870
广州,海珠,2015,02,24114
广州,海珠,2015,01,24266
广州,白云,2015,12,16696
广州,白云,2015,11,16769
广州,白云,2015,10,16729
广州,白云,2015,09,16789
广州,白云,2015,08,16763
广州,白云,2015,07,16701
广州,白云,2015,06,16864
广州,白云,2015,05,17103
广州,白云,2015,04,16872
广州,白云,2015,03,17479
广州,白云,2015,02,17072
广州,白云,2015,01,16935
广州,番禺,2015,12,13927
广州,番禺,2015,11,13773
广州,番禺,2015,10,13865
广州,番禺,2015,09,13944
广州,番禺,2015,08,13970
广州,番禺,2015,07,14035
广州,番禺,2015,06,13778
广州,番禺,2015,05,13820
广州,番禺,2015,04,13809
广州,番禺,2015,03,13760
广州,番禺,2015,02,13705
广州,番禺,2015,01,13514
广州,天河,2015,12,26447
广州,天河,2015,11,26427
广州,天河,2015,10,26488
广州,天河,2015,09,26577
广州,天河,2015,08,26616
广州,天河,2015,07,26873
广州,天河,2015,06,26465
广州,天河,2015,05,26496
广州,天河,2015,04,26973
广州,天河,2015,03,26860
广州,天河,2015,02,26592
广州,天河,2015,01,26052
广州,从化,2014,12,7789
广州,从化,2014,11,7598
广州,从化,2014,10,7559
广州,从化,2014,09,8204
广州,从化,2014,08,7143
广州,从化,2014,07,6640
广州,从化,2014,06,7516
广州,从化,2014,05,7918
广州,从化,2014,04,10693
广州,从化,2014,03,8557
广州,从化,2014,02,9815
广州,从化,2014,01,7988
广州,南沙,2014,12,9407
广州,南沙,2014,11,9581
广州,南沙,2014,10,9438
广州,南沙,2014,09,9705
广州,南沙,2014,08,10164
广州,南沙,2014,07,10361
广州,南沙,2014,06,11036
广州,南沙,2014,05,10754
广州,南沙,2014,04,10687
广州,南沙,2014,03,10756
广州,南沙,2014,02,10667
广州,南沙,2014,01,10894
广州,增城,2014,12,9586
广州,增城,2014,11,9939
广州,增城,2014,10,10055
广州,增城,2014,09,10375
广州,增城,2014,08,10324
广州,增城,2014,07,10954
广州,增城,2014,06,11408
广州,增城,2014,05,11407
广州,增城,2014,04,11418
广州,增城,2014,03,10889
广州,增城,2014,02,10268
广州,增城,2014,01,10392
广州,荔湾,2014,12,18108
广州,荔湾,2014,11,17167
广州,荔湾,2014,10,16092
广州,荔湾,2014,09,15608
广州,荔湾,2014,08,16099
广州,荔湾,2014,07,17725
广州,荔湾,2014,06,18630
广州,荔湾,2014,05,17840
广州,荔湾,2014,04,18677
广州,荔湾,2014,03,18476
广州,荔湾,2014,02,18413
广州,荔湾,2014,01,18527
广州,黄埔,2014,12,14861
广州,黄埔,2014,11,14678
广州,黄埔,2014,10,15152
广州,黄埔,2014,09,15305
广州,黄埔,2014,08,15789
广州,黄埔,2014,07,15975
广州,黄埔,2014,06,16336
广州,黄埔,2014,05,16973
广州,黄埔,2014,04,16611
广州,黄埔,2014,03,16749
广州,黄埔,2014,02,16508
广州,黄埔,2014,01,16195
广州,花都,2014,12,8593
广州,花都,2014,11,8633
广州,花都,2014,10,8682
广州,花都,2014,09,8699
广州,花都,2014,08,8599
广州,花都,2014,07,8587
广州,花都,2014,06,8594
广州,花都,2014,05,8966
广州,花都,2014,04,8885
广州,花都,2014,03,8606
广州,花都,2014,02,8671
广州,花都,2014,01,8431
广州,越秀,2014,12,30352
广州,越秀,2014,11,30543
广州,越秀,2014,10,29171
广州,越秀,2014,09,28517
广州,越秀,2014,08,29252
广州,越秀,2014,07,30066
广州,越秀,2014,06,30215
广州,越秀,2014,05,30576
广州,越秀,2014,04,30304
广州,越秀,2014,03,30126
广州,越秀,2014,02,29535
广州,越秀,2014,01,29010
广州,海珠,2014,12,24265
广州,海珠,2014,11,24323
广州,海珠,2014,10,24365
广州,海珠,2014,09,24531
广州,海珠,2014,08,24887
广州,海珠,2014,07,25071
广州,海珠,2014,06,25271
广州,海珠,2014,05,26305
广州,海珠,2014,04,25650
广州,海珠,2014,03,25283
广州,海珠,2014,02,25054
广州,海珠,2014,01,24708
广州,白云,2014,12,17049
广州,白云,2014,11,17026
广州,白云,2014,10,17266
广州,白云,2014,09,17570
广州,白云,2014,08,17655
广州,白云,2014,07,17509
广州,白云,2014,06,17514
广州,白云,2014,05,18053
广州,白云,2014,04,18039
广州,白云,2014,03,18088
广州,白云,2014,02,17969
广州,白云,2014,01,17778
广州,番禺,2014,12,13743
广州,番禺,2014,11,13687
广州,番禺,2014,10,13496
广州,番禺,2014,09,13524
广州,番禺,2014,08,13716
广州,番禺,2014,07,13993
广州,番禺,2014,06,14329
广州,番禺,2014,05,14459
广州,番禺,2014,04,14682
广州,番禺,2014,03,14732
广州,番禺,2014,02,14689
广州,番禺,2014,01,14609
广州,天河,2014,12,26343
广州,天河,2014,11,25856
广州,天河,2014,10,26166
广州,天河,2014,09,26897
广州,天河,2014,08,27008
广州,天河,2014,07,26311
广州,天河,2014,06,26137
广州,天河,2014,05,27585
广州,天河,2014,04,26214
广州,天河,2014,03,26013
广州,天河,2014,02,26066
广州,天河,2014,01,25478
广州,广州,2017,12,28578
广州,广州,2017,11,28009
广州,广州,2017,10,28254
广州,广州,2017,09,28814
广州,广州,2017,08,28508
广州,广州,2017,07,28196
广州,广州,2017,06,27329
广州,广州,2017,05,26061
广州,广州,2017,04,25369
广州,广州,2017,03,25131
广州,广州,2017,02,24427
广州,广州,2017,01,23744
广州,广州,2018,12,32088
广州,广州,2018,11,32225
广州,广州,2018,10,32936
广州,广州,2018,09,33455
广州,广州,2018,08,33289
广州,广州,2018,07,32670
广州,广州,2018,06,32021
广州,广州,2018,05,31472
广州,广州,2018,04,31044
广州,广州,2018,03,30413
广州,广州,2018,02,29683
广州,广州,2018,01,28602
广州,广州,2019,05,32058
广州,广州,2019,04,32047
广州,广州,2019,03,32467
广州,广州,2019,02,32791
广州,广州,2019,01,32758
广州,广州周边,2017,12,11957
广州,广州周边,2017,11,11685
广州,广州周边,2017,10,12256
广州,广州周边,2017,09,12666
广州,广州周边,2017,08,12305
广州,广州周边,2017,07,12232
广州,广州周边,2017,06,12133
广州,广州周边,2017,05,10748
广州,广州周边,2017,04,10702
广州,广州周边,2017,03,9247
广州,广州周边,2017,02,8875
广州,广州周边,2017,01,8440
广州,广州周边,2018,12,10505
广州,广州周边,2018,11,10802
广州,广州周边,2018,10,10994
广州,广州周边,2018,09,11090
广州,广州周边,2018,08,11431
广州,广州周边,2018,07,11511
广州,广州周边,2018,06,11321
广州,广州周边,2018,05,10990
广州,广州周边,2018,04,11343
广州,广州周边,2018,03,11999
广州,广州周边,2018,02,12163
广州,广州周边,2018,01,12008
广州,广州周边,2019,05,10827
广州,广州周边,2019,04,10534
广州,广州周边,2019,03,10729
广州,广州周边,2019,02,10197
广州,广州周边,2019,01,10322
广州,从化,2019,05,14975
广州,从化,2019,04,15006
广州,从化,2019,03,15010
广州,从化,2019,02,14911
广州,从化,2019,01,14782
广州,南沙,2019,05,19973
广州,南沙,2019,04,20138
广州,南沙,2019,03,20918
广州,南沙,2019,02,21081
广州,南沙,2019,01,20930
广州,增城,2019,05,18523
广州,增城,2019,04,18536
广州,增城,2019,03,18906
广州,增城,2019,02,19483
广州,增城,2019,01,19475
广州,荔湾,2019,05,36661
广州,荔湾,2019,04,36777
广州,荔湾,2019,03,36838
广州,荔湾,2019,02,36820
广州,荔湾,2019,01,37277
广州,花都,2019,05,16076
广州,花都,2019,04,16034
广州,花都,2019,03,16490
广州,花都,2019,02,17372
广州,花都,2019,01,17059
广州,越秀,2019,05,50268
广州,越秀,2019,04,49839
广州,越秀,2019,03,49438
广州,越秀,2019,02,49198
广州,越秀,2019,01,49357
广州,海珠,2019,05,39867
广州,海珠,2019,04,40062
广州,海珠,2019,03,40701
广州,海珠,2019,02,40764
广州,海珠,2019,01,40399
广州,白云,2019,05,30145
广州,白云,2019,04,30162
广州,白云,2019,03,30247
广州,白云,2019,02,29985
广州,白云,2019,01,29987
广州,番禺,2019,05,28110
广州,番禺,2019,04,28251
广州,番禺,2019,03,28401
广州,番禺,2019,02,29014
广州,番禺,2019,01,28605
广州,天河,2019,05,48574
广州,天河,2019,04,48826
广州,天河,2019,03,49141
广州,天河,2019,02,49256
广州,天河,2019,01,47677
广州,从化,2018,12,14408
广州,从化,2018,11,14567
广州,从化,2018,10,14831
广州,从化,2018,09,14432
广州,从化,2018,08,14606
广州,从化,2018,07,14411
广州,从化,2018,06,14052
广州,从化,2018,05,12983
广州,从化,2018,04,12968
广州,从化,2018,03,12545
广州,从化,2018,02,12071
广州,从化,2018,01,12052
广州,南沙,2018,12,21319
广州,南沙,2018,11,21210
广州,南沙,2018,10,21006
广州,南沙,2018,09,20886
广州,南沙,2018,08,20662
广州,南沙,2018,07,19162
广州,南沙,2018,06,18872
广州,南沙,2018,05,18282
广州,南沙,2018,04,18121
广州,南沙,2018,03,18449
广州,南沙,2018,02,18270
广州,南沙,2018,01,17799
广州,增城,2018,12,19423
广州,增城,2018,11,19309
广州,增城,2018,10,19653
广州,增城,2018,09,19777
广州,增城,2018,08,19690
广州,增城,2018,07,18702
广州,增城,2018,06,18285
广州,增城,2018,05,17958
广州,增城,2018,04,17579
广州,增城,2018,03,17074
广州,增城,2018,02,16675
广州,增城,2018,01,16533
广州,荔湾,2018,12,36950
广州,荔湾,2018,11,36269
广州,荔湾,2018,10,36368
广州,荔湾,2018,09,36551
广州,荔湾,2018,08,36235
广州,荔湾,2018,07,34221
广州,荔湾,2018,06,34526
广州,荔湾,2018,05,33161
广州,荔湾,2018,04,32572
广州,荔湾,2018,03,32697
广州,荔湾,2018,02,32888
广州,荔湾,2018,01,31522
广州,黄埔,2018,12,25220
广州,黄埔,2018,11,25380
广州,黄埔,2018,10,26465
广州,黄埔,2018,09,26127
广州,黄埔,2018,08,25866
广州,黄埔,2018,07,23720
广州,黄埔,2018,06,23769
广州,黄埔,2018,05,22252
广州,黄埔,2018,04,22140
广州,黄埔,2018,03,21820
广州,黄埔,2018,02,21873
广州,黄埔,2018,01,21184
广州,花都,2018,12,16401
广州,花都,2018,11,16285
广州,花都,2018,10,16389
广州,花都,2018,09,16434
广州,花都,2018,08,16827
广州,花都,2018,07,16174
广州,花都,2018,06,16025
广州,花都,2018,05,15289
广州,花都,2018,04,15219
广州,花都,2018,03,15233
广州,花都,2018,02,15017
广州,花都,2018,01,14635
广州,越秀,2018,12,50508
广州,越秀,2018,11,51904
广州,越秀,2018,10,52382
广州,越秀,2018,09,52391
广州,越秀,2018,08,52513
广州,越秀,2018,07,51302
广州,越秀,2018,06,51934
广州,越秀,2018,05,51380
广州,越秀,2018,04,51494
广州,越秀,2018,03,51406
广州,越秀,2018,02,50523
广州,越秀,2018,01,50091
广州,海珠,2018,12,39994
广州,海珠,2018,11,40141
广州,海珠,2018,10,40643
广州,海珠,2018,09,41338
广州,海珠,2018,08,41637
广州,海珠,2018,07,40009
广州,海珠,2018,06,38975
广州,海珠,2018,05,38144
广州,海珠,2018,04,37811
广州,海珠,2018,03,38161
广州,海珠,2018,02,37873
广州,海珠,2018,01,37157
广州,白云,2018,12,29558
广州,白云,2018,11,29172
广州,白云,2018,10,29352
广州,白云,2018,09,29336
广州,白云,2018,08,29839
广州,白云,2018,07,27719
广州,白云,2018,06,28141
广州,白云,2018,05,26685
广州,白云,2018,04,26586
广州,白云,2018,03,27842
广州,白云,2018,02,27195
广州,白云,2018,01,25737
广州,番禺,2018,12,28036
广州,番禺,2018,11,27043
广州,番禺,2018,10,26862
广州,番禺,2018,09,26859
广州,番禺,2018,08,26755
广州,番禺,2018,07,24407
广州,番禺,2018,06,23919
广州,番禺,2018,05,22814
广州,番禺,2018,04,22584
广州,番禺,2018,03,22641
广州,番禺,2018,02,22464
广州,番禺,2018,01,21747
广州,天河,2018,12,46926
广州,天河,2018,11,47194
广州,天河,2018,10,48241
广州,天河,2018,09,47987
广州,天河,2018,08,48821
广州,天河,2018,07,45900
广州,天河,2018,06,45882
广州,天河,2018,05,44239
广州,天河,2018,04,44404
广州,天河,2018,03,44693
广州,天河,2018,02,43857
广州,天河,2018,01,43621
广州,从化,2017,12,11975
广州,从化,2017,11,11880
广州,从化,2017,10,11927
广州,从化,2017,09,12376
广州,从化,2017,08,12660
广州,从化,2017,07,13031
广州,从化,2017,06,12713
广州,从化,2017,05,12080
广州,从化,2017,04,11015
广州,从化,2017,03,10574
广州,从化,2017,02,9794
广州,从化,2017,01,9822
广州,南沙,2017,12,17722
广州,南沙,2017,11,17594
广州,南沙,2017,10,17946
广州,南沙,2017,09,17966
广州,南沙,2017,08,17529
广州,南沙,2017,07,16976
广州,南沙,2017,06,16057
广州,南沙,2017,05,16053
广州,南沙,2017,04,15480
广州,南沙,2017,03,14873
广州,南沙,2017,02,13677
广州,南沙,2017,01,13752
广州,增城,2017,12,16190
广州,增城,2017,11,16392
广州,增城,2017,10,16663
广州,增城,2017,09,16434
广州,增城,2017,08,16239
广州,增城,2017,07,16251
广州,增城,2017,06,16352
广州,增城,2017,05,16046
广州,增城,2017,04,15239
广州,增城,2017,03,13760
广州,增城,2017,02,12545
广州,增城,2017,01,12329
广州,荔湾,2017,12,30855
广州,荔湾,2017,11,30729
广州,荔湾,2017,10,30486
广州,荔湾,2017,09,30111
广州,荔湾,2017,08,30046
广州,荔湾,2017,07,29259
广州,荔湾,2017,06,26439
广州,荔湾,2017,05,23314
广州,荔湾,2017,04,22198
广州,荔湾,2017,03,22622
广州,荔湾,2017,02,21990
广州,荔湾,2017,01,21202
广州,黄埔,2017,12,20644
广州,黄埔,2017,11,20507
广州,黄埔,2017,10,22005
广州,黄埔,2017,09,22474
广州,黄埔,2017,08,22146
广州,黄埔,2017,07,22431
广州,黄埔,2017,06,22736
广州,黄埔,2017,05,21643
广州,黄埔,2017,04,20272
广州,黄埔,2017,03,19700
广州,黄埔,2017,02,19192
广州,黄埔,2017,01,18326
广州,花都,2017,12,14058
广州,花都,2017,11,13923
广州,花都,2017,10,13834
广州,花都,2017,09,13870
广州,花都,2017,08,13775
广州,花都,2017,07,13385
广州,花都,2017,06,12791
广州,花都,2017,05,11868
广州,花都,2017,04,11005
广州,花都,2017,03,10537
广州,花都,2017,02,9992
广州,花都,2017,01,9733
广州,越秀,2017,12,50002
广州,越秀,2017,11,50280
广州,越秀,2017,10,49800
广州,越秀,2017,09,49789
广州,越秀,2017,08,49096
广州,越秀,2017,07,48499
广州,越秀,2017,06,47187
广州,越秀,2017,05,46056
广州,越秀,2017,04,43189
广州,越秀,2017,03,40842
广州,越秀,2017,02,38670
广州,越秀,2017,01,38174
广州,海珠,2017,12,36851
广州,海珠,2017,11,37342
广州,海珠,2017,10,37065
广州,海珠,2017,09,36705
广州,海珠,2017,08,36820
广州,海珠,2017,07,36004
广州,海珠,2017,06,35647
广州,海珠,2017,05,34606
广州,海珠,2017,04,32625
广州,海珠,2017,03,31191
广州,海珠,2017,02,29498
广州,海珠,2017,01,28557
广州,白云,2017,12,25828
广州,白云,2017,11,25339
广州,白云,2017,10,24951
广州,白云,2017,09,25488
广州,白云,2017,08,24590
广州,白云,2017,07,25751
广州,白云,2017,06,25545
广州,白云,2017,05,24470
广州,白云,2017,04,23022
广州,白云,2017,03,20772
广州,白云,2017,02,20615
广州,白云,2017,01,20000
广州,番禺,2017,12,21347
广州,番禺,2017,11,21504
广州,番禺,2017,10,21685
广州,番禺,2017,09,21481
广州,番禺,2017,08,21301
广州,番禺,2017,07,21458
广州,番禺,2017,06,20892
广州,番禺,2017,05,20277
广州,番禺,2017,04,19351
广州,番禺,2017,03,18412
广州,番禺,2017,02,17267
广州,番禺,2017,01,16764
广州,天河,2017,12,43743
广州,天河,2017,11,44501
广州,天河,2017,10,45158
广州,天河,2017,09,46500
广州,天河,2017,08,46641
广州,天河,2017,07,47017
广州,天河,2017,06,46340
广州,天河,2017,05,45414
广州,天河,2017,04,43816
广州,天河,2017,03,41679
广州,天河,2017,02,39685
广州,天河,2017,01,38152
